cpu_ts,rgb_ts,filename
1608116012825,1608116012801,RGB_2458
1608116012841,1608116012818,RGB_2459
1608116012858,1608116012835,RGB_2460
1608116012880,1608116012852,RGB_2461
1608116012897,1608116012869,RGB_2462
1608116012913,1608116012886,RGB_2463
1608116012934,1608116012903,RGB_2464
1608116012950,1608116012920,RGB_2465
1608116012965,1608116012937,RGB_2466
1608116012981,1608116012954,RGB_2467
1608116012998,1608116012971,RGB_2468
1608116013014,1608116012989,RGB_2469
1608116013031,1608116013006,RGB_2470
1608116013048,1608116013023,RGB_2471
1608116013064,1608116013040,RGB_2472
1608116013081,1608116013057,RGB_2473
1608116013098,1608116013074,RGB_2474
1608116013115,1608116013091,RGB_2475
1608116013132,1608116013108,RGB_2476
1608116013149,1608116013125,RGB_2477
1608116013165,1608116013142,RGB_2478
1608116013182,1608116013159,RGB_2479
1608116013199,1608116013177,RGB_2480
1608116013216,1608116013194,RGB_2481
1608116013233,1608116013211,RGB_2482
1608116013250,1608116013228,RGB_2483
1608116013267,1608116013245,RGB_2484
1608116013283,1608116013262,RGB_2485
1608116013300,1608116013279,RGB_2486
1608116013333,1608116013296,RGB_2487
1608116013351,1608116013313,RGB_2488
1608116013369,1608116013330,RGB_2489
1608116013383,1608116013348,RGB_2490
1608116013402,1608116013365,RGB_2491
1608116013418,1608116013382,RGB_2492
1608116013435,1608116013399,RGB_2493
1608116013451,1608116013416,RGB_2494
1608116013467,1608116013433,RGB_2495
1608116013484,1608116013450,RGB_2496
1608116013501,1608116013467,RGB_2497
1608116013517,1608116013484,RGB_2498
1608116013534,1608116013501,RGB_2499
1608116013551,1608116013519,RGB_2500
1608116013568,1608116013536,RGB_2501
1608116013585,1608116013553,RGB_2502
1608116013602,1608116013570,RGB_2503
1608116013618,1608116013587,RGB_2504
1608116013635,1608116013604,RGB_2505
1608116013652,1608116013621,RGB_2506
1608116013670,1608116013638,RGB_2507
1608116013687,1608116013655,RGB_2508
1608116013704,1608116013672,RGB_2509
1608116013720,1608116013690,RGB_2510
1608116013737,1608116013707,RGB_2511
1608116013754,1608116013724,RGB_2512
1608116013769,1608116013741,RGB_2513
1608116013786,1608116013758,RGB_2514
1608116013806,1608116013775,RGB_2515
1608116013822,1608116013792,RGB_2516
1608116013839,1608116013809,RGB_2517
1608116013853,1608116013826,RGB_2518
1608116013870,1608116013843,RGB_2519
1608116013892,1608116013860,RGB_2520
1608116013909,1608116013878,RGB_2521
1608116013926,1608116013895,RGB_2522
1608116013943,1608116013912,RGB_2523
1608116013959,1608116013929,RGB_2524
1608116013977,1608116013946,RGB_2525
1608116013993,1608116013963,RGB_2526
1608116014010,1608116013980,RGB_2527
1608116014027,1608116013997,RGB_2528
1608116014044,1608116014014,RGB_2529
1608116014060,1608116014031,RGB_2530
1608116014078,1608116014048,RGB_2531
1608116014094,1608116014066,RGB_2532
1608116014111,1608116014083,RGB_2533
1608116014127,1608116014100,RGB_2534
1608116014144,1608116014117,RGB_2535
1608116014163,1608116014134,RGB_2536
1608116014180,1608116014151,RGB_2537
1608116014196,1608116014168,RGB_2538
1608116014211,1608116014185,RGB_2539
1608116014227,1608116014202,RGB_2540
1608116014245,1608116014219,RGB_2541
1608116014262,1608116014236,RGB_2542
1608116014295,1608116014254,RGB_2543
1608116014311,1608116014271,RGB_2544
1608116014328,1608116014288,RGB_2545
1608116014346,1608116014305,RGB_2546
1608116014362,1608116014322,RGB_2547
1608116014379,1608116014339,RGB_2548
1608116014395,1608116014356,RGB_2549
1608116014413,1608116014373,RGB_2550
1608116014429,1608116014390,RGB_2551
1608116014446,1608116014407,RGB_2552
1608116014463,1608116014424,RGB_2553
1608116014480,1608116014441,RGB_2554
1608116014496,1608116014459,RGB_2555
1608116014514,1608116014476,RGB_2556
1608116014530,1608116014493,RGB_2557
1608116014548,1608116014510,RGB_2558
1608116014570,1608116014527,RGB_2559
1608116014605,1608116014544,RGB_2560
1608116014617,1608116014561,RGB_2561
1608116014633,1608116014578,RGB_2562
1608116014650,1608116014595,RGB_2563
1608116014668,1608116014612,RGB_2564
1608116014684,1608116014629,RGB_2565
1608116014701,1608116014647,RGB_2566
1608116014717,1608116014664,RGB_2567
1608116014734,1608116014681,RGB_2568
1608116014751,1608116014698,RGB_2569
1608116014768,1608116014715,RGB_2570
1608116014785,1608116014732,RGB_2571
1608116014804,1608116014749,RGB_2572
1608116014821,1608116014766,RGB_2573
1608116014838,1608116014783,RGB_2574
1608116014855,1608116014800,RGB_2575
1608116014869,1608116014817,RGB_2576
1608116014886,1608116014834,RGB_2577
1608116014906,1608116014852,RGB_2578
1608116014923,1608116014869,RGB_2579
1608116014940,1608116014886,RGB_2580
1608116014956,1608116014903,RGB_2581
1608116014973,1608116014920,RGB_2582
1608116014990,1608116014937,RGB_2583
1608116015007,1608116014954,RGB_2584
1608116015024,1608116014971,RGB_2585
1608116015041,1608116014988,RGB_2586
1608116015057,1608116015005,RGB_2587
1608116015074,1608116015022,RGB_2588
1608116015091,1608116015039,RGB_2589
1608116015109,1608116015057,RGB_2590
1608116015125,1608116015074,RGB_2591
1608116015143,1608116015091,RGB_2592
1608116015160,1608116015108,RGB_2593
1608116015176,1608116015125,RGB_2594
1608116015193,1608116015142,RGB_2595
1608116015210,1608116015159,RGB_2596
1608116015225,1608116015176,RGB_2597
1608116015245,1608116015193,RGB_2598
1608116015259,1608116015210,RGB_2599
1608116015276,1608116015227,RGB_2600
1608116015293,1608116015245,RGB_2601
1608116015316,1608116015262,RGB_2602
1608116015327,1608116015279,RGB_2603
1608116015344,1608116015296,RGB_2604
